,Kvadrata,Broj soba,Latitude,Longitude,Sprat,Balkon,Lift,Novogradnja,Plin,Podrum/Tavan,Vrsta grijanja,cluster,Cijena
2144,53.0,2.0,43.84983575,18.40175118,1,1,0,0,0,1,1.0,9,118000.0
2145,62.0,2.0,43.85168824,18.40231325,4,1,0,0,0,1,4.0,9,137000.0
2147,70.0,3.0,43.84868676,18.39877393,4,1,0,0,0,1,4.0,9,160000.0
2148,220.0,4.0,43.8502226,18.39205232,1,1,0,1.0,1,0,1.0,9,440000.0
2149,63.0,3.0,43.85207949,18.39838233,5,1,1,0,0,1,4.0,9,138000.0
2150,53.0,2.0,43.84910758,18.39290788,0,1,0,0,1,1,1.0,9,99900.0
2151,55.0,2.0,43.85066585,18.39354973,7,1,1,0,1,0,1.0,9,125000.0
2152,60.0,2.0,43.85406010000001,18.3925673,6,1,1,0,0,1,4.0,9,108000.0
2153,120.0,4.0,43.84892189,18.38754346,5,1,0,0,1,1,3.0,9,180000.0
2154,60.0,3.0,43.85207476,18.39553644,13,1,1,0,0,1,4.0,9,120000.0
2155,78.0,3.0,43.85040743,18.40049316,3,1,1,0,0,0,4.0,9,175000.0
2156,45.0,2.0,43.84968874,18.39527097,0,0,0,0,1,0,1.0,9,94000.0
2157,88.0,3.0,43.8506054,18.4003773,5,1,0,0,1,0,1.0,9,140000.0
2158,65.0,2.0,43.85065498,18.39376601,1,1,1,0,1,1,3.0,9,120000.0
2159,116.0,4.0,43.85119209,18.40468647,1,0,0,1.0,1,1,5.0,9,372000.0
2160,110.0,4.0,43.84868004,18.39225587,5,1,0,1.0,1,0,1.0,9,170000.0
2161,50.0,2.0,43.85192389,18.39678098,0,0,1,0,1,1,3.0,9,97000.0
2162,53.0,2.0,43.84895284,18.38899185,1,1,0,0,1,0,3.0,9,139000.0
2163,78.0,3.0,43.85192035,18.40354707,3,1,0,0,0,1,6.0,9,198900.0
2165,27.0,1.0,43.84533254,18.39278188,1,0,0,0,0,1,5.0,9,48500.0
2166,60.0,3.0,43.85197452,18.40438011,0,0,0,0,0,1,5.0,9,156000.0
2167,51.0,2.0,43.84928201,18.39365128,1,1,0,0,1,0,1.0,9,115000.0
2168,54.0,2.0,43.85217367,18.38904371,0,1,0,0,1,0,4.0,9,100000.0
2169,71.0,3.0,43.8520941,18.40476324,6,1,0,0,1,0,1.0,9,169000.0
2170,71.0,3.0,43.85017178,18.38939573,1,1,1,0,0,0,4.0,9,169000.0
2171,71.0,2.0,43.85406010000001,18.3925673,17,1,1,0,0,1,4.0,9,103000.0
2173,54.0,2.0,43.85140872,18.39646818,4,1,0,0,1,1,3.0,9,94000.0
2176,30.0,0.5,43.84932717,18.3953113,6,1,1,0,1,0,3.0,9,98000.0
2177,59.0,2.0,43.84988777,18.391935,8,1,1,0,0,0,4.0,9,123900.0
2179,136.0,4.0,43.84949865,18.39695576,5,1,0,0,1,0,1.0,9,299200.0
2180,95.0,4.0,43.84841123,18.39060118,5,0,0,0,1,0,1.0,9,185250.0
2181,74.0,3.0,43.85226618,18.39685318,4,0,0,1.0,1,0,1.0,9,145000.0
2182,90.0,3.0,43.85138032,18.40325832,2,0,0,0,0,0,3.0,9,181700.0
2184,62.0,2.0,43.85208958,18.40453626,0,0,0,0,0,0,1.0,9,180000.0
2185,89.0,3.0,43.84899474,18.39039566,5,1,0,0,1,0,1.0,9,160000.0
2187,52.0,2.0,43.84992859,18.39330223,0,0,0,0,1,0,3.0,9,111000.0
2188,68.0,3.0,43.85406010000001,18.3925673,4,1,1,0,0,0,4.0,9,108800.0
2189,72.0,3.0,43.85194357,18.39862946,12,1,1,0,0,0,4.0,9,155000.0
2191,86.0,3.0,43.85406010000001,18.3925673,2,1,0,0,0,1,4.0,9,103200.0
2192,137.0,4.0,43.85188167,18.39811447,6,0,1,0,1,0,1.0,9,290000.0
2193,68.0,3.0,43.85006114,18.39750764,2,1,1,0,1,1,0.0,9,139000.0
2194,45.0,1.0,43.85212505,18.40287496,2,1,0,0,0,1,5.0,9,98000.0
2196,51.0,2.0,43.84943341,18.39475598,4,0,0,0,1,1,1.0,9,119000.0
2198,64.0,3.0,43.85406010000001,18.3925673,4,1,0,0,0,0,4.0,9,115000.0
2199,84.0,3.0,43.84909211,18.40055754,7,1,0,0,0,0,1.0,9,180000.0
2200,50.0,2.0,43.84969434,18.40011037,7,0,1,0,1,0,1.0,9,123000.0
2202,27.0,0.5,43.85040743,18.39223196,5,1,0,0,0,0,4.0,9,60000.0
2205,50.0,2.0,43.85096644,18.40533589,0,0,0,0,0,1,6.0,9,92000.0
2207,41.0,2.0,43.85155471,18.38835706,0,0,0,0,0,0,4.0,9,83000.0
2208,54.0,2.0,43.84929414,18.39333978,6,1,1,0,1,0,3.0,9,101000.0
2209,57.0,2.0,43.85406010000001,18.3925673,16,0,0,0,0,0,4.0,9,98000.0
2211,52.0,2.0,43.84906202,18.3908936,4,0,0,0,0,0,1.0,9,127000.0
2212,53.0,2.0,43.84881443,18.38988509,2,0,0,0,0,0,6.0,9,107000.0
2213,52.0,2.0,43.8490775,18.3903357,4,0,0,0,0,0,3.0,9,127000.0
2215,29.0,0.5,43.85406010000001,18.3925673,1,0,0,0,0,0,2.0,9,57000.0
2217,74.0,3.0,43.85215246,18.39948084,1,0,0,0,0,0,4.0,9,175000.0
2218,72.0,3.0,43.85240545,18.40453503,5,0,0,0,0,0,2.0,9,216000.0
2219,80.0,3.0,43.8502226,18.39325395,5,0,0,0,0,0,1.0,9,133000.0
2220,51.0,2.0,43.84918582,18.3903357,4,0,0,0,0,0,4.0,9,108000.0
2221,61.0,3.0,43.8488832,18.39083721,0,0,0,0,0,0,5.0,9,105000.0
2222,79.0,3.0,43.85002058,18.39806845,7,1,0,0,0,0,4.0,9,199500.0
2225,66.0,3.0,43.85406010000001,18.3925673,3,1,1,1.0,1,0,3.0,9,145000.0
2226,68.0,3.0,43.85426899,18.38864055,9,1,1,0,0,0,4.0,9,140000.0
2227,64.0,3.0,43.84983575,18.39057174,19,1,1,0,0,0,4.0,9,130000.0
2248,67.0,3.0,43.84857844,18.39138176,4,1,1,0,1,1,3.0,9,150000.0
2249,56.0,2.0,43.84883678,18.39964558,3,1,0,0,1,1,1.0,9,130000.0
2250,65.0,3.0,43.85406010000001,18.3925673,6,0,1,0,0,1,4.0,9,105000.0
2251,138.0,4.0,43.85245,18.39952757,5,1,1,0,1,1,1.0,9,270000.0
2252,48.0,2.0,43.85244312,18.39484181,5,1,0,0,0,1,4.0,9,105000.0
2253,101.0,3.0,43.85406010000001,18.3925673,3,1,0,0,1,0,3.0,9,198000.0
2254,119.0,4.0,43.84879809,18.38993599,5,0,0,0,0,1,5.0,9,185000.0
2255,59.0,2.0,43.85406010000001,18.3925673,1,1,0,0,1,0,3.0,9,110000.0
2256,55.0,2.0,43.85201221,18.39796485,7,1,1,0,0,0,4.0,9,118000.0
2257,53.0,2.0,43.85105735,18.39620163,4,1,1,0,1,1,3.0,9,98500.0
2259,51.0,2.0,43.84937839,18.39305808,0,1,0,0,1,1,1.0,9,98000.0
2260,56.0,2.0,43.85406010000001,18.3925673,3,1,0,0,0,1,4.0,9,119000.0
2261,65.0,3.0,43.85406010000001,18.3925673,4,1,0,0,0,1,4.0,9,90000.0
2262,28.0,1.0,43.8464459,18.3929186,1,0,0,0,1,1,6.0,9,46000.0
2263,105.0,4.0,43.85204414,18.39785005,5,1,1,0,0,1,4.0,9,350000.0
2264,52.0,2.0,43.84884098,18.38956739,4,1,0,0,1,1,1.0,9,100000.0
2265,80.0,3.0,43.85406010000001,18.3925673,4,1,1,0,0,1,4.0,9,150000.0
2266,42.0,1.0,43.84994321,18.40197374,1,1,0,0,1,1,3.0,9,110000.0
2267,56.0,2.0,43.85406010000001,18.3925673,3,1,0,0,0,0,4.0,9,33600.0
2269,67.0,3.0,43.85093665,18.39378208,1,0,1,0,1,1,3.0,9,180000.0
2270,56.0,2.0,43.84862659,18.39955247,3,1,0,0,1,0,1.0,9,127000.0
2271,54.0,2.0,43.84824187,18.3866879,6,1,1,0,1,1,3.0,9,140000.0
2272,31.0,0.5,43.85406010000001,18.3925673,16,0,1,0,0,0,4.0,9,62000.0
2274,56.0,2.0,43.85406010000001,18.3925673,0,1,1,0,0,1,4.0,9,80000.0
2275,71.0,2.0,43.85406010000001,18.3925673,7,1,1,0,0,1,4.0,9,110000.0
2276,59.0,2.0,43.85406010000001,18.3925673,8,1,1,0,0,0,4.0,9,120000.0
2277,67.0,3.0,43.85406010000001,18.3925673,6,1,1,1.0,0,1,4.0,9,110000.0
2278,45.0,1.0,43.85223336,18.4025531,2,1,0,0,0,0,5.0,9,96000.0
2279,53.0,2.0,43.85158346,18.39163114,5,1,0,0,0,1,4.0,9,115000.0
2281,30.0,1.5,43.85406010000001,18.3925673,4,0,0,0,0,0,4.0,9,59999.0
2282,46.0,3.0,43.85406010000001,18.3925673,6,0,1,0,0,0,2.0,9,95000.0
2289,52.0,2.0,43.85111796,18.38865197,12,1,1,0,0,1,4.0,9,115000.0
2315,69.0,3.0,43.84881443,18.39827504,5,1,0,1.0,1,1,1.0,9,160000.0
2316,53.0,2.0,43.85135355,18.39048137,5,1,0,0,0,1,5.0,9,105000.0
2319,64.0,2.0,43.85038400000001,18.40389436,4,1,0,0,1,0,5.0,9,108000.0
2320,27.0,0.5,43.85406010000001,18.3925673,13,1,1,1.0,0,0,2.0,9,55000.0
2321,53.0,3.0,43.85406010000001,18.3925673,2,1,1,1.0,1,0,3.0,9,100700.0
2330,54.0,2.0,43.8218843,18.1988004,2,1.0,0,0,1.0,1.0,3.0,10,73000.0
2331,70.0,2.0,43.82182035,18.20739461,1,1.0,0,0,0,1.0,0.0,10,85000.0
2333,59.0,2.0,43.82335301,18.20771648,6,1.0,1.0,1.0,0,0,5.0,10,85500.0
2334,72.0,4.0,43.82168876,18.20700838,0,1.0,0,0,0,0,1.0,10,72100.0
2335,72.0,4.0,43.8219055,18.20696546,0,1.0,0,0,0,0,1.0,10,72100.0
2336,87.0,4.0,43.82157467,18.20402534,3,1.0,0,0,0,0,4.0,10,108750.0
2337,68.0,2.0,43.82141009,18.20057107,0,1.0,0,0,1.0,1.0,1.0,10,80000.0
2338,60.0,2.0,43.8227415,18.2051201,2,0,0,0,0,0,4.0,10,73000.0
2339,80.0,3.0,43.84255025,18.25845477,0,1.0,0,0,0,1.0,0.0,10,70000.0
2340,572.0,5.0,43.82794302,18.20992662,2,0,0,0,0,1.0,3.0,10,499000.0
2341,45.0,2.0,43.85,18.25,5,1.0,1.0,0,0,1.0,3.0,10,96500.0
2342,53.0,2.0,43.84246809,18.25628232,2,0,0,0,0,1.0,0.0,10,55000.0
2343,70.0,2.0,43.82275168,18.20512019,3,0,0,0,0,0,4.0,10,125000.0
2344,51.0,2.0,43.84193120000001,18.25639483,3,0,0,0,0,0,5.0,10,51000.0
2349,69.0,3.0,43.85,18.25,1,1.0,1.0,0,0,1.0,4.0,10,105000.0
2350,57.0,2.0,43.8227415,18.2051201,3,1.0,0,0,0,1.0,4.0,10,74000.0
2352,100.0,3.0,43.8218843,18.1988004,1,0,0,0,1.0,1.0,2.0,10,74000.0
2353,77.0,3.0,43.82129206,18.20349813,4,1.0,0,0,1.0,1.0,4.0,10,85000.0
2354,88.0,4.0,43.8218843,18.1988004,1,1.0,0,0,1.0,1.0,1.0,10,105600.0
2355,58.0,2.0,43.82307435,18.20577456,3,1.0,0,0,0,1.0,4.0,10,78000.0
2356,30.0,1.0,43.8225047,18.20355043,0,0,0,0,0,1.0,0.0,10,40000.0
2359,60.0,2.0,43.8227415,18.2051201,3,0,0,0,0,1.0,5.0,10,70000.0
2360,70.0,3.0,43.82175851,18.20340844,2,0,0,0,0,1.0,1.0,10,75000.0
2361,54.0,2.0,43.8227415,18.2051201,2,1.0,0,0,0,0,3.0,10,60000.0
2377,54.0,1.0,43.8227415,18.2051201,2,1.0,1.0,1.0,0,0,4.0,10,99999.0
2378,59.0,2.0,43.8227415,18.2051201,6,1.0,1.0,1.0,0,1.0,5.0,10,86000.0
2379,80.0,2.0,43.82332979,18.20714785,2,1.0,1.0,1.0,0,0,5.0,10,108800.0
2380,76.0,3.0,43.82100184,18.1986502,2,1.0,0,1.0,1.0,0,3.0,10,100000.0
2381,46.0,1.0,43.83203938,18.211675,2,0,0,1.0,1.0,0,3.0,10,54456.0
2382,49.0,2.0,43.83199294,18.21171792,2,0,0,0,0,0,3.0,10,57892.0
2383,65.0,2.0,43.83201616,18.21169646,2,0,0,0,0,0,3.0,10,76242.0
2384,68.0,2.0,43.83201616,18.21172328,2,0,0,0,0,0,3.0,10,80205.0
2386,81.0,3.0,43.8227415,18.2051201,5,1.0,1.0,1.0,0,0,5.0,10,122000.0
2388,48.0,2.0,43.83203472,18.21170569,2,0,0,1.0,1.0,0,3.0,10,56957.0
2389,48.0,2.0,43.83205020000001,18.21170569,3,0,0,1.0,1.0,0,3.0,10,56946.0
2390,62.0,2.0,43.83198828,18.21170569,3,0,0,1.0,1.0,0,3.0,10,73215.0
2391,51.0,1.5,43.83201924,18.21172714,3,0,0,1.0,1.0,0,3.0,10,59984.0
2393,45.0,1.5,43.83199602,18.2116735,3,0,0,1.0,1.0,0,3.0,10,53018.0
2395,57.0,2.0,43.79690455,18.31446935,8,0,1.0,0,0,1.0,5.0,11,68000.0
2396,65.0,3.0,43.79706367,18.31218478,4,1.0,1.0,0,0,0,5.0,11,72000.0
2400,65.0,3.0,43.79734245,18.31377265,0,0,0,0,0,1.0,0.0,11,77000.0
2401,56.0,2.0,43.79872861,18.30927727,4,1.0,0,0,1.0,1.0,1.0,11,71999.0
2402,85.0,3.0,43.80087361,18.30919144,0,1.0,0,0,1.0,1.0,3.0,11,106000.0
2403,77.0,3.0,43.79882154,18.31253883,6,0,1.0,0,0,1.0,5.0,11,85000.0
2404,67.0,3.0,43.79653707,18.31933019,4,0,0,0,1.0,1.0,1.0,11,72000.0
2405,65.0,3.0,43.79802392,18.3116698,2,1.0,0,0,1.0,1.0,1.0,11,77662.0
2406,65.0,3.0,43.79790002,18.3116698,2,1.0,0,0,1.0,1.0,1.0,11,77662.0
2407,96.0,5.0,43.79872087,18.30882666,4,1.0,0,0,0,1.0,5.0,11,150000.0
2409,65.0,3.0,43.79918549,18.31063983,4,1.0,1.0,0,1.0,1.0,2.0,11,72000.0
2411,48.0,2.0,43.80092007,18.30797908,0,0,0,0,0,0,5.0,11,55200.0
2412,30.0,0.5,43.79733526,18.31136216,0,0,0,0,0,1.0,6.0,11,40000.0
2413,64.0,2.0,43.79547612,18.32120773,2,0,0,0,0,0,5.0,11,68000.0
2414,65.0,2.0,43.79938683,18.30909488,2,0,0,0,0,0,0.0,11,65000.0
2415,58.0,3.0,43.80053828,18.30839932,0,0,0,0,0,1.0,0.0,11,55000.0
2418,77.0,3.0,43.79903062,18.31214187,6,1.0,1.0,0,0,1.0,5.0,11,92000.0
2420,68.0,3.0,43.79500372,18.32107899,1,1.0,0,0,1.0,0,3.0,11,95000.0
2421,33.0,1.0,43.79288175,18.32250592,2,1.0,0,1.0,0,0,5.0,11,47000.0
2422,48.0,2.0,43.79994438,18.30982444,0,0,0,0,0,1.0,5.0,11,70000.0
2424,68.0,3.0,43.79415184,18.32219479,1,0,0,0,1.0,0,1.0,11,92000.0
2425,59.0,2.0,43.79895318,18.30724952,2,1.0,0,1.0,1.0,0,3.0,11,83678.0
2426,59.0,2.0,43.80143114,18.30347297,1,1.0,0,1.0,1.0,0,3.0,11,83678.0
2427,59.0,2.0,43.80006828,18.30810782,2,1.0,0,1.0,1.0,0,3.0,11,83678.0
2428,54.0,3.0,43.80208159,18.30952403,1,1.0,0,1.0,1.0,0,3.0,11,76790.0
2429,54.0,3.0,43.80019217,18.3055329,2,1.0,0,1.0,1.0,0,3.0,11,76790.0
2430,59.0,2.0,43.80155504,18.30364463,1,1.0,0,1.0,0,0,3.0,11,83678.0
2431,71.0,3.0,43.84764522,18.37786605,16,1.0,1.0,0,1.0,1.0,4.0,12,143500.0
2432,97.0,3.0,43.8490775,18.37797608,13,1.0,1.0,1.0,0,0,4.0,12,310487.0
2433,45.0,2.0,43.84878262,18.38341286,10,1.0,1.0,0,0,1.0,4.0,12,85500.0
2434,111.0,4.0,43.84998835,18.38068045,5,1.0,0,0,1.0,0,4.0,12,194250.0
2435,76.0,3.0,43.84760067,18.37873217,0,1.0,0,0,0,1.0,4.0,12,153000.0
2436,65.0,2.0,43.84802436,18.38356306,5,1.0,0,0,0,1.0,4.0,12,130000.0
2437,57.0,2.0,43.84612479,18.37948342,1,0,0,0,1.0,1.0,3.0,12,112000.0
2443,30.0,0.5,43.84713874,18.37789442,4,0,1.0,0,0,1.0,4.0,12,85000.0
2444,71.0,3.0,43.84816449,18.37892022,7,1.0,1.0,0,0,1.0,4.0,12,140000.0
2445,45.0,1.5,43.84885999,18.38382055,17,1.0,1.0,0,0,1.0,4.0,12,80000.0
2481,111.0,4.0,43.8502226,18.38063683,5,1.0,0,1.0,0,1.0,4.0,12,169900.0
2482,65.0,3.0,43.84871619,18.38359358,5,1.0,0,0,1.0,0,4.0,12,110000.0
2483,52.0,2.0,43.85069125,18.37955834,12,1.0,1.0,0,0,1.0,4.0,12,110000.0
2485,62.0,2.0,43.84873807,18.38239071,12,1.0,1.0,0,0,1.0,4.0,12,120000.0
2486,111.0,4.0,43.84870072,18.38154437,5,1.0,0,1.0,0,1.0,4.0,12,200000.0
2489,77.0,3.0,43.85015857,18.38105596,3,1.0,1.0,1.0,0,0,4.0,12,230000.0
2490,67.0,3.0,43.84850794,18.37920045,2,0,0,1.0,0,0,4.0,12,147000.0
2491,67.0,3.0,43.84847247,18.37897481,2,0,0,0,0,0,4.0,12,147000.0
2492,67.0,3.0,43.85015211,18.38433017,2,0,0,0,1.0,0,3.0,12,154100.0
2493,68.0,3.0,43.84844218,18.37888529,2,0,0,0,1.0,0,4.0,12,156400.0
2494,70.0,3.0,43.85337927,18.38089433,7,1.0,1.0,0,0,1.0,4.0,12,145000.0
2495,28.0,0.5,43.84807078,18.3783703,4,0,1.0,0,0,1.0,4.0,12,85000.0
2496,72.0,3.0,43.85047019,18.38329759,18,1.0,1.0,0,0,1.0,4.0,12,144000.0
2499,66.0,2.0,43.84783178,18.3827075,5,1.0,0,0,0,0,4.0,12,137000.0
2500,58.0,2.0,43.84699947,18.37783005,10,1.0,1.0,0,0,0,4.0,12,115000.0
2501,58.0,2.0,43.84793023,18.37869561,16,1.0,1.0,0,1.0,1.0,2.0,12,115000.0
2502,71.0,3.0,43.84927007,18.37879946,7,1.0,1.0,0,0,1.0,4.0,12,143000.0
2504,59.0,3.0,43.84895084,18.38505146,4,1.0,0,0,0,1.0,4.0,12,123000.0
2505,72.0,3.0,43.84992773,18.37917497,6,1.0,1.0,0,0,1.0,4.0,12,140000.0
2507,53.0,2.0,43.84787181,18.38440885,5,1.0,1.0,0,0,0,4.0,12,103000.0
2508,111.0,4.0,43.84773033,18.38313391,5,1.0,0,0,0,0,4.0,12,195000.0
2509,41.0,1.0,43.84992429,18.38214498,7,0,1.0,0,0,0,4.0,12,98000.0
2510,32.0,1.0,43.84646998,18.379043600000006,5,0,0,0,0,0,4.0,12,48000.0
2511,63.0,2.0,43.84930102,18.3787029,4,1.0,1.0,0,0,0,4.0,12,137000.0
2513,51.0,2.0,43.84714228,18.38010837,1,1.0,0,0,1.0,0,1.0,12,105000.0
2514,55.0,2.0,43.85046159,18.3805268,0,1.0,0,0,0,0,4.0,12,103000.0
2515,65.0,2.0,43.84886219,18.38312139,5,1.0,0,1.0,0,1.0,4.0,12,115000.0
2516,45.0,1.5,43.84913654,18.38314709,20,1.0,1.0,0,0,1.0,4.0,12,90000.0
2517,45.0,1.5,43.8483512,18.38438627,1,0,1.0,1.0,0,1.0,4.0,12,100000.0
2518,105.0,4.0,43.85029944,18.38060881,5,1.0,0,1.0,0,0,4.0,12,170000.0
2519,76.0,3.0,43.84811807,18.37898459,4,1.0,0,0,1.0,0,3.0,12,138000.0
2520,50.0,2.0,43.85008435,18.3787429,3,1.0,1.0,0,0,1.0,4.0,12,105000.0
2521,86.0,4.0,43.84682591,18.37727871,4,1.0,0,0,0,1.0,4.0,12,168000.0
2522,58.0,2.0,43.84802436,18.3778124,16,0,1.0,0,0,0,4.0,12,139000.0
2523,37.0,2.0,43.84759106,18.38291933,6,0,1.0,0,0,0,4.0,12,96500.0
2524,53.0,2.0,43.84898379,18.38575174,0,0,0,0,0,0,2.0,12,135000.0
2525,50.0,2.0,43.84980039999999,18.37926771,16,1.0,0,0,0,1.0,4.0,12,92500.0
2528,55.0,2.0,43.85111924,18.38330557,5,0,0,0,1.0,0,4.0,12,105000.0
2529,45.0,2.0,43.84844304,18.38342633,17,1.0,1.0,0,0,1.0,4.0,12,83000.0
2530,68.0,3.0,43.85040158,18.38016585,7,1.0,1.0,0,0,1.0,4.0,12,138000.0
2531,59.0,2.0,43.84891736,18.38307859,4,1.0,0,0,0,1.0,4.0,12,124500.0
2532,41.0,2.0,43.84922364,18.38570883,7,0,1.0,0,0,1.0,4.0,12,95000.0
2533,0.0,3.0,43.84795793,18.37786438,19,1.0,0,0,0,1.0,4.0,12,155000.0
2534,60.0,2.0,43.84634951,18.37988998,1,1.0,0,0,1.0,0,3.0,12,96000.0
2535,79.0,3.0,43.84893284,18.38307859,0,1.0,0,0,1.0,0,1.0,12,158000.0
2536,63.0,3.0,43.85068597,18.38304807,4,1.0,0,0,0,1.0,4.0,12,110000.0
2538,58.0,2.0,43.84812815,18.37852956,4,1.0,1.0,0,0,1.0,4.0,12,137000.0
2539,57.0,2.0,43.84923912,18.38574101,12,1.0,1.0,0,0,0,4.0,12,119000.0
2540,59.0,2.0,43.84896831,18.38508655,4,1.0,0,0,0,0,4.0,12,120000.0
2542,71.0,3.0,43.84847312,18.37972214,12,1.0,1.0,0,0,0,4.0,12,122000.0
2543,74.0,3.0,43.84617508,18.37882091,0,0,0,0,1.0,0,1.0,12,102000.0
2545,56.0,2.0,43.84796246,18.37881018,9,1.0,1.0,0,0,0,4.0,12,110000.0
2546,50.0,2.0,43.85005087,18.37871732,20,1.0,1.0,0,0,1.0,4.0,12,95000.0
2548,36.0,1.0,43.8488918,18.38316884,19,1.0,1.0,0,0,1.0,4.0,12,62900.0
2549,76.0,3.0,43.84852041,18.37774005,17,1.0,1.0,0,0,1.0,4.0,12,129000.0
2550,54.0,2.0,43.84941708,18.38092377,11,1.0,1.0,0,0,0,4.0,12,112000.0
2551,58.0,2.0,43.84845765,18.37873508,15,1.0,1.0,0,0,0,4.0,12,120000.0
2552,69.0,3.0,43.84799427,18.3827826,5,1.0,1.0,0,0,1.0,4.0,12,144000.0
2553,76.0,3.0,43.84816449,18.37892022,4,1.0,0,0,0,1.0,1.0,12,140000.0
2554,53.0,2.0,43.84981941,18.38540842,11,0,0,0,0,0,4.0,12,106000.0
2555,53.0,2.0,43.84759192,18.38252511,5,0,0,0,0,0,4.0,12,108000.0
2556,36.0,1.5,43.84697206,18.38025858,15,0,0,0,0,0,4.0,12,69000.0
2558,70.0,3.0,43.84997241,18.38075828,9,0,0,0,0,0,4.0,12,132000.0
2559,71.0,3.0,43.84947543,18.37894585,7,1.0,1.0,0,0,0,4.0,12,142000.0
2560,56.0,2.0,43.84883091,18.37850687,9,0,0,0,0,0,4.0,12,110000.0
2561,45.0,1.5,43.84839377,18.38383913,19,1.0,1.0,0,0,0,4.0,12,85000.0
2563,52.0,2.0,43.8484886,18.38066627,8,1.0,1.0,0,0,1.0,4.0,12,100000.0
2573,53.0,2.0,43.84997802,18.38166405,8,1.0,1.0,0,0,1.0,4.0,12,109000.0
2574,51.0,2.0,43.84725061,18.3801352,1,1.0,0,0,1.0,1.0,4.0,12,105000.0
2576,58.0,2.0,43.8470503,18.37784734,15,1.0,1.0,0,0,1.0,4.0,12,105000.0
2577,76.0,3.0,43.8485505,18.37815573,4,1.0,0,0,1.0,1.0,1.0,12,136800.0
2578,77.0,3.0,43.84922397,18.38499154,1,1.0,0,0,0,1.0,4.0,12,188000.0
2579,36.0,1.0,43.84870611,18.38291135,12,1.0,1.0,0,0,0,2.0,12,68000.0
2580,50.0,2.0,43.84788508,18.37858488,5,1.0,1.0,0,0,1.0,4.0,12,95000.0
2582,45.0,1.5,43.84856684,18.38269141,19,1.0,1.0,0,0,0,4.0,12,87000.0
2590,65.0,2.0,43.84850208,18.38307735,5,1.0,0,1.0,0,0,2.0,12,114000.0
2598,90.0,3.0,43.8314063,18.3002114,4,1,1.0,1,0,0,2.0,13,237553.0
2599,55.0,2.0,43.8314063,18.3002114,2,1,1.0,1,0,0,2.0,13,95000.0
2606,90.0,4.0,43.8314063,18.3002114,1,1,1.0,0,1,1.0,3.0,13,76500.0
2607,90.0,4.0,43.83982636,18.3002114,4,0,0,0,1,1.0,1.0,13,99000.0
2608,61.0,2.0,43.8314063,18.3002114,1,1,1.0,0,0,1.0,4.0,13,129990.0
2611,62.0,3.0,43.8314063,18.3002114,1,1,1.0,0,0,1.0,4.0,13,130000.0
2612,61.0,2.0,43.83391387,18.3053827,4,1,0,0,1,1.0,1.0,13,88500.0
2614,37.0,1.0,43.83159205,18.30531833,2,1,0,0,0,1.0,5.0,13,69000.0
2627,116.0,3.0,43.83499736,18.30484626,3,1,0,1,1,1.0,1.0,13,215000.0
2628,49.0,2.0,43.8314063,18.3002114,8,1,1.0,1,0,0,2.0,13,85000.0
2629,70.0,3.0,43.83437822,18.29171416,3,1,0,0,1,0,1.0,13,150000.0
2630,64.0,3.0,43.82993576,18.30209968,2,1,0,0,1,1.0,3.0,13,122000.0
2631,31.0,2.0,43.8314063,18.3002114,4,1,1.0,1,0,0,2.0,13,164348.0
2632,100.0,3.0,43.83892869,18.29716441,1,1,1.0,1,0,0,2.0,13,271067.0
2633,64.0,2.0,43.83784528,18.29660651,2,1,1.0,1,0,0,2.0,13,161218.0
2634,64.0,2.0,43.83846438,18.29591987,1,1,1.0,1,0,0,2.0,13,163621.0
2635,108.0,3.0,43.83858819,18.29677817,2,1,1.0,1,0,0,2.0,13,296505.0
2636,58.0,2.0,43.83437822,18.29179999,4,1,0,1,1,0,3.0,13,114000.0
2639,81.0,3.0,43.8314063,18.3002114,2,1,0,1,0,0,4.0,13,215000.0
2640,70.0,3.0,43.83363526,18.3002114,2,0,1.0,0,1,0,3.0,13,120000.0
2749,62.0,2.0,43.83000694,18.29978943,2,1,0,0,0,1.0,4.0,13,111000.0
2754,47.0,2.0,43.8314063,18.3002114,2,1,0,1,1,1.0,3.0,13,100000.0
2755,80.0,3.0,43.83588112,18.29785824,4,0,0,0,1,1.0,3.0,13,95000.0
2756,56.0,2.0,43.8314063,18.3002114,1,1,1.0,1,0,0,4.0,13,200000.0
2758,70.0,3.0,43.8314063,18.3002114,1,1,1.0,1,1,0,3.0,13,130000.0
2759,59.0,3.0,43.8314063,18.3002114,3,1,0,0,1,0,1.0,13,94990.0
2760,129.0,4.0,43.8314063,18.3002114,7,1,1.0,1,1,0,3.0,13,195000.0
2761,57.0,4.0,43.83286132,18.30562946,6,0,0,0,1,0,5.0,13,97000.0
2762,60.0,2.0,43.83499736,18.30456731,3,0,0,0,1,0,6.0,13,150000.0
2766,90.0,3.0,43.83834056,18.2971215,1,1,1.0,1,0,0,2.0,13,232831.0
2767,88.0,3.0,43.83834056,18.29729316,1,1,1.0,1,0,0,2.0,13,232290.0
2768,73.0,3.0,43.8314063,18.3002114,4,1,0,0,0,0,4.0,13,119900.0
2769,58.0,2.0,43.83419248,18.29218623,4,1,0,1,1,0,1.0,13,110000.0
2770,52.0,2.0,43.83456396,18.30278632,0,0,0,0,1,0,1.0,13,85000.0
